,Libelle,Date et heure de comptage,Débit horaire,Taux d'occupation,date,vacances,filled_tx_occup,filled_debit,MAX_TEMPERATURE_C,MIN_TEMPERATURE_C,WINDSPEED_MAX_KMH,TEMPERATURE_MORNING_C,TEMPERATURE_NOON_C,TEMPERATURE_EVENING_C,PRECIP_TOTAL_DAY_MM,VISIBILITY_AVG_KM,WINDTEMP_MAX_C,TOTAL_SNOW_MM,UV_INDEX,SUNHOUR,est_ferie,year_2021,year_2022,hour_0,hour_1,hour_2,hour_3,hour_4,hour_5,hour_6,hour_7,hour_8,hour_9,hour_10,hour_11,hour_12,hour_13,hour_14,hour_15,hour_16,hour_17,hour_18,hour_19,hour_20,hour_21,hour_22,hour_23,day_1,day_2,day_3,day_4,day_5,day_6,day_7,day_8,day_9,day_10,day_11,day_12,day_13,day_14,day_15,day_16,day_17,day_18,day_19,day_20,day_21,day_22,day_23,day_24,day_25,day_26,day_27,day_28,day_29,day_30,day_31,wday_Monday,wday_Tuesday,wday_Wednesday,wday_Thursday,wday_Friday,wday_Saturday,wday_Sunday,month_1,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,month_10,month_11,month_12
393,AV_Champs_Elysees,2021-11-17 12:00:00+00:00,1231.0,29.66056,2021-11-17,0,29.660559999999997,1231.0,12.0,9.0,10.0,10.0,12.0,11.0,0.0,10.0,8.0,0.0,3.0,5.2,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
394,AV_Champs_Elysees,2021-11-17 13:00:00+00:00,1301.0,29.995,2021-11-17,0,29.995,1301.0,12.0,9.0,10.0,10.0,12.0,11.0,0.0,10.0,8.0,0.0,3.0,5.2,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
395,AV_Champs_Elysees,2021-11-17 14:00:00+00:00,1287.0,25.16333,2021-11-17,0,25.163330000000002,1287.0,12.0,9.0,10.0,10.0,12.0,11.0,0.0,10.0,8.0,0.0,3.0,5.2,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
396,AV_Champs_Elysees,2021-11-17 15:00:00+00:00,1365.0,33.90722,2021-11-17,0,33.90722,1365.0,12.0,9.0,10.0,10.0,12.0,11.0,0.0,10.0,8.0,0.0,3.0,5.2,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
397,AV_Champs_Elysees,2021-11-17 16:00:00+00:00,1204.0,25.73055,2021-11-17,0,25.730549999999997,1204.0,12.0,9.0,10.0,10.0,12.0,11.0,0.0,10.0,8.0,0.0,3.0,5.2,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
398,AV_Champs_Elysees,2021-11-17 17:00:00+00:00,1158.0,29.25556,2021-11-17,0,29.255560000000003,1158.0,12.0,9.0,10.0,10.0,12.0,11.0,0.0,10.0,8.0,0.0,3.0,5.2,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
399,AV_Champs_Elysees,2021-11-17 18:00:00+00:00,1206.0,26.33167,2021-11-17,0,26.331670000000003,1206.0,12.0,9.0,10.0,10.0,12.0,11.0,0.0,10.0,8.0,0.0,3.0,5.2,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
400,AV_Champs_Elysees,2021-11-17 19:00:00+00:00,1274.0,29.01222,2021-11-17,0,29.012220000000003,1274.0,12.0,9.0,10.0,10.0,12.0,11.0,0.0,10.0,8.0,0.0,3.0,5.2,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
401,AV_Champs_Elysees,2021-11-17 20:00:00+00:00,1195.0,21.33334,2021-11-17,0,21.33334,1195.0,12.0,9.0,10.0,10.0,12.0,11.0,0.0,10.0,8.0,0.0,3.0,5.2,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
402,AV_Champs_Elysees,2021-11-17 21:00:00+00:00,929.0,22.58,2021-11-17,0,22.58,929.0,12.0,9.0,10.0,10.0,12.0,11.0,0.0,10.0,8.0,0.0,3.0,5.2,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
403,AV_Champs_Elysees,2021-11-17 22:00:00+00:00,793.0,14.185,2021-11-17,0,14.185,793.0,12.0,9.0,10.0,10.0,12.0,11.0,0.0,10.0,8.0,0.0,3.0,5.2,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
404,AV_Champs_Elysees,2021-11-17 23:00:00+00:00,688.0,13.39611,2021-11-17,0,13.396109999999998,688.0,12.0,9.0,10.0,10.0,12.0,11.0,0.0,10.0,8.0,0.0,3.0,5.2,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
405,AV_Champs_Elysees,2021-11-18 00:00:00+00:00,696.0,12.19556,2021-11-18,0,12.19556,696.0,12.0,6.0,8.0,6.0,9.0,11.0,0.0,10.0,6.0,0.0,3.0,3.4,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
406,AV_Champs_Elysees,2021-11-18 01:00:00+00:00,548.0,8.43944,2021-11-18,0,8.43944,548.0,12.0,6.0,8.0,6.0,9.0,11.0,0.0,10.0,6.0,0.0,3.0,3.4,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
407,AV_Champs_Elysees,2021-11-18 02:00:00+00:00,374.0,4.56278,2021-11-18,0,4.56278,374.0,12.0,6.0,8.0,6.0,9.0,11.0,0.0,10.0,6.0,0.0,3.0,3.4,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
408,AV_Champs_Elysees,2021-11-18 03:00:00+00:00,293.0,3.79444,2021-11-18,0,3.7944400000000003,293.0,12.0,6.0,8.0,6.0,9.0,11.0,0.0,10.0,6.0,0.0,3.0,3.4,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
409,AV_Champs_Elysees,2021-11-18 04:00:00+00:00,256.0,3.30333,2021-11-18,0,3.30333,256.0,12.0,6.0,8.0,6.0,9.0,11.0,0.0,10.0,6.0,0.0,3.0,3.4,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
410,AV_Champs_Elysees,2021-11-18 05:00:00+00:00,399.0,5.53834,2021-11-18,0,5.53834,399.0,12.0,6.0,8.0,6.0,9.0,11.0,0.0,10.0,6.0,0.0,3.0,3.4,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
411,AV_Champs_Elysees,2021-11-18 06:00:00+00:00,734.0,9.49556,2021-11-18,0,9.49556,734.0,12.0,6.0,8.0,6.0,9.0,11.0,0.0,10.0,6.0,0.0,3.0,3.4,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
412,AV_Champs_Elysees,2021-11-18 07:00:00+00:00,1173.0,17.65111,2021-11-18,0,17.65111,1173.0,12.0,6.0,8.0,6.0,9.0,11.0,0.0,10.0,6.0,0.0,3.0,3.4,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
413,AV_Champs_Elysees,2021-11-18 08:00:00+00:00,1422.0,20.78,2021-11-18,0,20.78,1422.0,12.0,6.0,8.0,6.0,9.0,11.0,0.0,10.0,6.0,0.0,3.0,3.4,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
414,AV_Champs_Elysees,2021-11-18 09:00:00+00:00,1703.0,32.45889,2021-11-18,0,32.45889,1703.0,12.0,6.0,8.0,6.0,9.0,11.0,0.0,10.0,6.0,0.0,3.0,3.4,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
415,AV_Champs_Elysees,2021-11-18 10:00:00+00:00,1319.0,24.49,2021-11-18,0,24.49,1319.0,12.0,6.0,8.0,6.0,9.0,11.0,0.0,10.0,6.0,0.0,3.0,3.4,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
416,AV_Champs_Elysees,2021-11-18 11:00:00+00:00,1279.0,24.82945,2021-11-18,0,24.829450000000005,1279.0,12.0,6.0,8.0,6.0,9.0,11.0,0.0,10.0,6.0,0.0,3.0,3.4,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
417,AV_Champs_Elysees,2021-11-18 12:00:00+00:00,1364.0,32.06889,2021-11-18,0,32.06889,1364.0,12.0,6.0,8.0,6.0,9.0,11.0,0.0,10.0,6.0,0.0,3.0,3.4,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
418,AV_Champs_Elysees,2021-11-18 13:00:00+00:00,1049.0,50.685,2021-11-18,0,50.685,1049.0,12.0,6.0,8.0,6.0,9.0,11.0,0.0,10.0,6.0,0.0,3.0,3.4,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
419,AV_Champs_Elysees,2021-11-18 14:00:00+00:00,1269.0,33.805,2021-11-18,0,33.805,1269.0,12.0,6.0,8.0,6.0,9.0,11.0,0.0,10.0,6.0,0.0,3.0,3.4,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
420,AV_Champs_Elysees,2021-11-18 15:00:00+00:00,1342.0,27.62723,2021-11-18,0,27.62723,1342.0,12.0,6.0,8.0,6.0,9.0,11.0,0.0,10.0,6.0,0.0,3.0,3.4,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
421,AV_Champs_Elysees,2021-11-18 16:00:00+00:00,1211.0,26.305,2021-11-18,0,26.305000000000003,1211.0,12.0,6.0,8.0,6.0,9.0,11.0,0.0,10.0,6.0,0.0,3.0,3.4,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
422,AV_Champs_Elysees,2021-11-18 17:00:00+00:00,1259.0,33.20556,2021-11-18,0,33.20556,1259.0,12.0,6.0,8.0,6.0,9.0,11.0,0.0,10.0,6.0,0.0,3.0,3.4,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
423,AV_Champs_Elysees,2021-11-18 18:00:00+00:00,1284.0,29.57778,2021-11-18,0,29.577779999999997,1284.0,12.0,6.0,8.0,6.0,9.0,11.0,0.0,10.0,6.0,0.0,3.0,3.4,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
424,AV_Champs_Elysees,2021-11-18 19:00:00+00:00,1349.0,28.98445,2021-11-18,0,28.98445,1349.0,12.0,6.0,8.0,6.0,9.0,11.0,0.0,10.0,6.0,0.0,3.0,3.4,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
425,AV_Champs_Elysees,2021-11-18 20:00:00+00:00,1291.0,29.15167,2021-11-18,0,29.15167,1290.9999999999998,12.0,6.0,8.0,6.0,9.0,11.0,0.0,10.0,6.0,0.0,3.0,3.4,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
426,AV_Champs_Elysees,2021-11-18 21:00:00+00:00,1013.0,30.00167,2021-11-18,0,30.00167,1013.0000000000001,12.0,6.0,8.0,6.0,9.0,11.0,0.0,10.0,6.0,0.0,3.0,3.4,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
427,AV_Champs_Elysees,2021-11-18 22:00:00+00:00,957.0,22.32722,2021-11-18,0,22.32722,957.0,12.0,6.0,8.0,6.0,9.0,11.0,0.0,10.0,6.0,0.0,3.0,3.4,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
428,AV_Champs_Elysees,2021-11-18 23:00:00+00:00,978.0,28.48333,2021-11-18,0,28.48333,978.0,12.0,6.0,8.0,6.0,9.0,11.0,0.0,10.0,6.0,0.0,3.0,3.4,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
429,AV_Champs_Elysees,2021-11-19 00:00:00+00:00,1123.0,53.87556,2021-11-19,0,53.87555999999999,1123.0,12.0,9.0,4.0,9.0,11.0,12.0,0.0,10.0,10.0,0.0,4.0,3.4,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
430,AV_Champs_Elysees,2021-11-19 01:00:00+00:00,762.0,26.08667,2021-11-19,0,26.08667,762.0,12.0,9.0,4.0,9.0,11.0,12.0,0.0,10.0,10.0,0.0,4.0,3.4,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
431,AV_Champs_Elysees,2021-11-19 02:00:00+00:00,694.0,24.33556,2021-11-19,0,24.33556,694.0,12.0,9.0,4.0,9.0,11.0,12.0,0.0,10.0,10.0,0.0,4.0,3.4,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
432,AV_Champs_Elysees,2021-11-19 03:00:00+00:00,467.0,9.85722,2021-11-19,0,9.85722,467.0,12.0,9.0,4.0,9.0,11.0,12.0,0.0,10.0,10.0,0.0,4.0,3.4,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
433,AV_Champs_Elysees,2021-11-19 04:00:00+00:00,507.0,9.47445,2021-11-19,0,9.47445,507.00000000000006,12.0,9.0,4.0,9.0,11.0,12.0,0.0,10.0,10.0,0.0,4.0,3.4,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
434,AV_Champs_Elysees,2021-11-19 05:00:00+00:00,536.0,13.04389,2021-11-19,0,13.043890000000001,536.0,12.0,9.0,4.0,9.0,11.0,12.0,0.0,10.0,10.0,0.0,4.0,3.4,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
435,AV_Champs_Elysees,2021-11-19 06:00:00+00:00,821.0,14.675,2021-11-19,0,14.674999999999999,821.0,12.0,9.0,4.0,9.0,11.0,12.0,0.0,10.0,10.0,0.0,4.0,3.4,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
436,AV_Champs_Elysees,2021-11-19 07:00:00+00:00,1191.0,17.00056,2021-11-19,0,17.00056,1191.0,12.0,9.0,4.0,9.0,11.0,12.0,0.0,10.0,10.0,0.0,4.0,3.4,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
437,AV_Champs_Elysees,2021-11-19 08:00:00+00:00,1320.0,13.59,2021-11-19,0,13.59,1320.0,12.0,9.0,4.0,9.0,11.0,12.0,0.0,10.0,10.0,0.0,4.0,3.4,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
438,AV_Champs_Elysees,2021-11-19 09:00:00+00:00,1210.0,14.44167,2021-11-19,0,14.44167,1210.0,12.0,9.0,4.0,9.0,11.0,12.0,0.0,10.0,10.0,0.0,4.0,3.4,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
439,AV_Champs_Elysees,2021-11-19 10:00:00+00:00,1149.0,20.24778,2021-11-19,0,20.24778,1149.0,12.0,9.0,4.0,9.0,11.0,12.0,0.0,10.0,10.0,0.0,4.0,3.4,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
440,AV_Champs_Elysees,2021-11-19 11:00:00+00:00,1276.0,23.21333,2021-11-19,0,23.21333,1276.0,12.0,9.0,4.0,9.0,11.0,12.0,0.0,10.0,10.0,0.0,4.0,3.4,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
441,AV_Champs_Elysees,2021-11-19 12:00:00+00:00,1280.0,23.09778,2021-11-19,0,23.09778,1280.0,12.0,9.0,4.0,9.0,11.0,12.0,0.0,10.0,10.0,0.0,4.0,3.4,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
442,AV_Champs_Elysees,2021-11-19 13:00:00+00:00,1222.0,28.52833,2021-11-19,0,28.528330000000004,1221.9999999999998,12.0,9.0,4.0,9.0,11.0,12.0,0.0,10.0,10.0,0.0,4.0,3.4,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
