,Libelle,Date et heure de comptage,Débit horaire,Taux d'occupation,date,vacances,MAX_TEMPERATURE_C,MIN_TEMPERATURE_C,WINDSPEED_MAX_KMH,TEMPERATURE_MORNING_C,TEMPERATURE_NOON_C,TEMPERATURE_EVENING_C,PRECIP_TOTAL_DAY_MM,VISIBILITY_AVG_KM,WINDTEMP_MAX_C,TOTAL_SNOW_MM,UV_INDEX,SUNHOUR,est_ferie,year_2021,year_2022,hour_0,hour_1,hour_2,hour_3,hour_4,hour_5,hour_6,hour_7,hour_8,hour_9,hour_10,hour_11,hour_12,hour_13,hour_14,hour_15,hour_16,hour_17,hour_18,hour_19,hour_20,hour_21,hour_22,hour_23,day_1,day_2,day_3,day_4,day_5,day_6,day_7,day_8,day_9,day_10,day_11,day_12,day_13,day_14,day_15,day_16,day_17,day_18,day_19,day_20,day_21,day_22,day_23,day_24,day_25,day_26,day_27,day_28,day_29,day_30,day_31,wday_Monday,wday_Tuesday,wday_Wednesday,wday_Thursday,wday_Friday,wday_Saturday,wday_Sunday,month_1,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,month_10,month_11,month_12
616,AV_Champs_Elysees,2021-11-26 19:00:00+00:00,1141.0,31.88722,2021-11-26,0,7.0,4.0,18.0,4.0,6.0,6.0,0.0,10.0,2.0,0.0,3.0,6.9,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
617,AV_Champs_Elysees,2021-11-26 20:00:00+00:00,1089.0,26.55222,2021-11-26,0,7.0,4.0,18.0,4.0,6.0,6.0,0.0,10.0,2.0,0.0,3.0,6.9,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
618,AV_Champs_Elysees,2021-11-26 21:00:00+00:00,1028.0,25.97611,2021-11-26,0,7.0,4.0,18.0,4.0,6.0,6.0,0.0,10.0,2.0,0.0,3.0,6.9,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
619,AV_Champs_Elysees,2021-11-26 22:00:00+00:00,1047.0,21.25444,2021-11-26,0,7.0,4.0,18.0,4.0,6.0,6.0,0.0,10.0,2.0,0.0,3.0,6.9,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
620,AV_Champs_Elysees,2021-11-26 23:00:00+00:00,955.0,20.25278,2021-11-26,0,7.0,4.0,18.0,4.0,6.0,6.0,0.0,10.0,2.0,0.0,3.0,6.9,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
621,AV_Champs_Elysees,2021-11-27 00:00:00+00:00,975.0,17.92778,2021-11-27,0,5.0,4.0,17.0,4.0,5.0,5.0,2.3,7.875,0.0,0.0,1.0,3.2,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
622,AV_Champs_Elysees,2021-11-27 01:00:00+00:00,980.0,13.60167,2021-11-27,0,5.0,4.0,17.0,4.0,5.0,5.0,2.3,7.875,0.0,0.0,1.0,3.2,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
623,AV_Champs_Elysees,2021-11-27 02:00:00+00:00,815.0,12.68889,2021-11-27,0,5.0,4.0,17.0,4.0,5.0,5.0,2.3,7.875,0.0,0.0,1.0,3.2,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
624,AV_Champs_Elysees,2021-11-27 03:00:00+00:00,751.0,9.32667,2021-11-27,0,5.0,4.0,17.0,4.0,5.0,5.0,2.3,7.875,0.0,0.0,1.0,3.2,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
625,AV_Champs_Elysees,2021-11-27 04:00:00+00:00,649.0,17.53223,2021-11-27,0,5.0,4.0,17.0,4.0,5.0,5.0,2.3,7.875,0.0,0.0,1.0,3.2,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
626,AV_Champs_Elysees,2021-11-27 05:00:00+00:00,897.0,33.83445,2021-11-27,0,5.0,4.0,17.0,4.0,5.0,5.0,2.3,7.875,0.0,0.0,1.0,3.2,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
627,AV_Champs_Elysees,2021-11-27 06:00:00+00:00,579.0,10.60556,2021-11-27,0,5.0,4.0,17.0,4.0,5.0,5.0,2.3,7.875,0.0,0.0,1.0,3.2,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
628,AV_Champs_Elysees,2021-11-27 07:00:00+00:00,520.0,13.17833,2021-11-27,0,5.0,4.0,17.0,4.0,5.0,5.0,2.3,7.875,0.0,0.0,1.0,3.2,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
629,AV_Champs_Elysees,2021-11-27 08:00:00+00:00,672.0,83.54556,2021-11-27,0,5.0,4.0,17.0,4.0,5.0,5.0,2.3,7.875,0.0,0.0,1.0,3.2,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
630,AV_Champs_Elysees,2021-11-27 09:00:00+00:00,971.0,56.46944,2021-11-27,0,5.0,4.0,17.0,4.0,5.0,5.0,2.3,7.875,0.0,0.0,1.0,3.2,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
631,AV_Champs_Elysees,2021-11-27 10:00:00+00:00,1086.0,26.62167,2021-11-27,0,5.0,4.0,17.0,4.0,5.0,5.0,2.3,7.875,0.0,0.0,1.0,3.2,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
632,AV_Champs_Elysees,2021-11-27 11:00:00+00:00,1065.0,28.4,2021-11-27,0,5.0,4.0,17.0,4.0,5.0,5.0,2.3,7.875,0.0,0.0,1.0,3.2,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
633,AV_Champs_Elysees,2021-11-27 12:00:00+00:00,1049.0,28.61223,2021-11-27,0,5.0,4.0,17.0,4.0,5.0,5.0,2.3,7.875,0.0,0.0,1.0,3.2,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
634,AV_Champs_Elysees,2021-11-27 13:00:00+00:00,1080.0,41.95722,2021-11-27,0,5.0,4.0,17.0,4.0,5.0,5.0,2.3,7.875,0.0,0.0,1.0,3.2,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
635,AV_Champs_Elysees,2021-11-27 14:00:00+00:00,1151.0,34.75222,2021-11-27,0,5.0,4.0,17.0,4.0,5.0,5.0,2.3,7.875,0.0,0.0,1.0,3.2,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
636,AV_Champs_Elysees,2021-11-27 15:00:00+00:00,1049.0,48.20778,2021-11-27,0,5.0,4.0,17.0,4.0,5.0,5.0,2.3,7.875,0.0,0.0,1.0,3.2,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
637,AV_Champs_Elysees,2021-11-27 16:00:00+00:00,949.0,35.71278,2021-11-27,0,5.0,4.0,17.0,4.0,5.0,5.0,2.3,7.875,0.0,0.0,1.0,3.2,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
638,AV_Champs_Elysees,2021-11-27 17:00:00+00:00,1082.0,38.68278,2021-11-27,0,5.0,4.0,17.0,4.0,5.0,5.0,2.3,7.875,0.0,0.0,1.0,3.2,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
639,AV_Champs_Elysees,2021-11-27 18:00:00+00:00,1016.0,46.12722,2021-11-27,0,5.0,4.0,17.0,4.0,5.0,5.0,2.3,7.875,0.0,0.0,1.0,3.2,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
640,AV_Champs_Elysees,2021-11-27 19:00:00+00:00,1072.0,34.90611,2021-11-27,0,5.0,4.0,17.0,4.0,5.0,5.0,2.3,7.875,0.0,0.0,1.0,3.2,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
641,AV_Champs_Elysees,2021-11-27 20:00:00+00:00,1123.0,37.22056,2021-11-27,0,5.0,4.0,17.0,4.0,5.0,5.0,2.3,7.875,0.0,0.0,1.0,3.2,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
642,AV_Champs_Elysees,2021-11-27 21:00:00+00:00,1110.0,48.09833,2021-11-27,0,5.0,4.0,17.0,4.0,5.0,5.0,2.3,7.875,0.0,0.0,1.0,3.2,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
643,AV_Champs_Elysees,2021-11-27 22:00:00+00:00,1180.0,34.63,2021-11-27,0,5.0,4.0,17.0,4.0,5.0,5.0,2.3,7.875,0.0,0.0,1.0,3.2,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
644,AV_Champs_Elysees,2021-11-27 23:00:00+00:00,1120.0,30.785,2021-11-27,0,5.0,4.0,17.0,4.0,5.0,5.0,2.3,7.875,0.0,0.0,1.0,3.2,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
645,AV_Champs_Elysees,2021-11-28 00:00:00+00:00,1107.0,22.35222,2021-11-28,0,6.0,2.0,12.0,2.0,4.0,5.0,0.4,9.0,0.0,0.0,1.0,5.0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
646,AV_Champs_Elysees,2021-11-28 01:00:00+00:00,1105.0,18.13945,2021-11-28,0,6.0,2.0,12.0,2.0,4.0,5.0,0.4,9.0,0.0,0.0,1.0,5.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
647,AV_Champs_Elysees,2021-11-28 02:00:00+00:00,974.0,12.57834,2021-11-28,0,6.0,2.0,12.0,2.0,4.0,5.0,0.4,9.0,0.0,0.0,1.0,5.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
648,AV_Champs_Elysees,2021-11-28 03:00:00+00:00,809.0,9.55,2021-11-28,0,6.0,2.0,12.0,2.0,4.0,5.0,0.4,9.0,0.0,0.0,1.0,5.0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
649,AV_Champs_Elysees,2021-11-28 04:00:00+00:00,562.0,7.22055,2021-11-28,0,6.0,2.0,12.0,2.0,4.0,5.0,0.4,9.0,0.0,0.0,1.0,5.0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
650,AV_Champs_Elysees,2021-11-28 05:00:00+00:00,526.0,5.75389,2021-11-28,0,6.0,2.0,12.0,2.0,4.0,5.0,0.4,9.0,0.0,0.0,1.0,5.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
651,AV_Champs_Elysees,2021-11-28 06:00:00+00:00,460.0,6.03667,2021-11-28,0,6.0,2.0,12.0,2.0,4.0,5.0,0.4,9.0,0.0,0.0,1.0,5.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
652,AV_Champs_Elysees,2021-11-28 07:00:00+00:00,505.0,11.00778,2021-11-28,0,6.0,2.0,12.0,2.0,4.0,5.0,0.4,9.0,0.0,0.0,1.0,5.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
653,AV_Champs_Elysees,2021-11-28 08:00:00+00:00,351.0,3.11778,2021-11-28,0,6.0,2.0,12.0,2.0,4.0,5.0,0.4,9.0,0.0,0.0,1.0,5.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
654,AV_Champs_Elysees,2021-11-28 09:00:00+00:00,527.0,5.75333,2021-11-28,0,6.0,2.0,12.0,2.0,4.0,5.0,0.4,9.0,0.0,0.0,1.0,5.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
655,AV_Champs_Elysees,2021-11-28 10:00:00+00:00,787.0,11.60722,2021-11-28,0,6.0,2.0,12.0,2.0,4.0,5.0,0.4,9.0,0.0,0.0,1.0,5.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
656,AV_Champs_Elysees,2021-11-28 11:00:00+00:00,1006.0,17.89889,2021-11-28,0,6.0,2.0,12.0,2.0,4.0,5.0,0.4,9.0,0.0,0.0,1.0,5.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
657,AV_Champs_Elysees,2021-11-28 12:00:00+00:00,1211.0,28.03944,2021-11-28,0,6.0,2.0,12.0,2.0,4.0,5.0,0.4,9.0,0.0,0.0,1.0,5.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
658,AV_Champs_Elysees,2021-11-28 13:00:00+00:00,1183.0,32.87444,2021-11-28,0,6.0,2.0,12.0,2.0,4.0,5.0,0.4,9.0,0.0,0.0,1.0,5.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
659,AV_Champs_Elysees,2021-11-28 14:00:00+00:00,1144.0,58.00945,2021-11-28,0,6.0,2.0,12.0,2.0,4.0,5.0,0.4,9.0,0.0,0.0,1.0,5.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
660,AV_Champs_Elysees,2021-11-28 15:00:00+00:00,1226.0,41.38778,2021-11-28,0,6.0,2.0,12.0,2.0,4.0,5.0,0.4,9.0,0.0,0.0,1.0,5.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
661,AV_Champs_Elysees,2021-11-28 16:00:00+00:00,1152.0,38.97389,2021-11-28,0,6.0,2.0,12.0,2.0,4.0,5.0,0.4,9.0,0.0,0.0,1.0,5.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
662,AV_Champs_Elysees,2021-11-28 17:00:00+00:00,1141.0,45.30334,2021-11-28,0,6.0,2.0,12.0,2.0,4.0,5.0,0.4,9.0,0.0,0.0,1.0,5.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
663,AV_Champs_Elysees,2021-11-28 18:00:00+00:00,1252.0,36.27778,2021-11-28,0,6.0,2.0,12.0,2.0,4.0,5.0,0.4,9.0,0.0,0.0,1.0,5.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
664,AV_Champs_Elysees,2021-11-28 19:00:00+00:00,1200.0,37.31722,2021-11-28,0,6.0,2.0,12.0,2.0,4.0,5.0,0.4,9.0,0.0,0.0,1.0,5.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
665,AV_Champs_Elysees,2021-11-28 20:00:00+00:00,1186.0,34.41556,2021-11-28,0,6.0,2.0,12.0,2.0,4.0,5.0,0.4,9.0,0.0,0.0,1.0,5.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
666,AV_Champs_Elysees,2021-11-28 21:00:00+00:00,1191.0,29.22556,2021-11-28,0,6.0,2.0,12.0,2.0,4.0,5.0,0.4,9.0,0.0,0.0,1.0,5.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
667,AV_Champs_Elysees,2021-11-28 22:00:00+00:00,1123.0,26.07278,2021-11-28,0,6.0,2.0,12.0,2.0,4.0,5.0,0.4,9.0,0.0,0.0,1.0,5.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
